"WaterID","LocID","Date","season","WaterID.season","Microscopy","WaterTemp.factor","Ca.factor","pH.factor","WaterSize.factor"
304,448,"2013-09-16","1","304.1",0,"mid","high","high","small"
304,450,"2013-09-16","1","304.1",0,"mid","high","high","small"
305,1211,"2020-08-06","8","305.8",0,"mid","high","high","large"
305,1215,"2020-08-06","8","305.8",0,"mid","high","high","large"
305,2366,"2020-08-06","8","305.8",0,"mid","high","high","large"
306,1768,"2013-09-16","1","306.1",0,"mid","high","high","small"
306,1770,"2013-09-16","1","306.1",0,"mid","high","high","small"
307,170,"2013-07-12","1","307.1",0,"mid","high","high","larger"
307,174,"2013-07-12","1","307.1",0,"mid","high","high","larger"
307,173,"2013-07-12","1","307.1",0,"mid","high","high","larger"
307,171,"2013-07-12","1","307.1",0,"mid","high","high","larger"
307,175,"2013-07-12","1","307.1",0,"mid","high","high","larger"
307,172,"2013-07-12","1","307.1",0,"mid","high","high","larger"
307,170,"2014-08-01","2","307.2",0,"mid","high","high","larger"
307,174,"2014-08-01","2","307.2",0,"mid","high","high","larger"
307,173,"2014-08-01","2","307.2",0,"mid","high","high","larger"
307,171,"2014-08-01","2","307.2",0,"mid","high","high","larger"
307,175,"2014-08-01","2","307.2",0,"mid","high","high","larger"
307,172,"2014-08-01","2","307.2",0,"mid","high","high","larger"
307,170,"2014-09-17","2","307.2",0,"mid","high","high","larger"
307,174,"2014-09-17","2","307.2",0,"mid","high","high","larger"
307,171,"2014-09-17","2","307.2",0,"mid","high","high","larger"
307,175,"2014-09-17","2","307.2",0,"mid","high","high","larger"
307,172,"2014-09-17","2","307.2",0,"mid","high","high","larger"
307,174,"2015-10-28","4","307.4",0,"low","high","high","larger"
307,173,"2015-10-28","4","307.4",0,"low","high","high","larger"
307,171,"2015-10-28","4","307.4",0,"low","high","high","larger"
307,175,"2015-10-28","4","307.4",0,"low","high","high","larger"
307,170,"2015-10-28","4","307.4",0,"low","high","high","larger"
307,172,"2015-10-28","4","307.4",0,"low","high","high","larger"
307,172,"2016-09-07","4","307.4",0,"mid","high","high","larger"
307,171,"2016-09-07","4","307.4",0,"mid","high","high","larger"
307,170,"2016-09-07","4","307.4",0,"mid","high","high","larger"
307,174,"2016-09-08","4","307.4",0,"mid","high","high","larger"
307,173,"2016-09-08","4","307.4",0,"mid","high","high","larger"
307,175,"2016-09-08","4","307.4",0,"mid","high","high","larger"
307,174,"2016-10-25","5","307.5",0,"low","high","high","larger"
307,173,"2016-10-25","5","307.5",0,"low","high","high","larger"
307,171,"2016-10-25","5","307.5",0,"low","high","high","larger"
307,172,"2016-10-25","5","307.5",0,"low","high","high","larger"
307,175,"2016-10-25","5","307.5",0,"low","high","high","larger"
307,170,"2016-10-25","5","307.5",0,"low","high","high","larger"
307,170,"2017-09-28","5","307.5",0,"mid","high","high","larger"
307,174,"2017-09-28","5","307.5",0,"mid","high","high","larger"
307,173,"2017-09-28","5","307.5",0,"mid","high","high","larger"
307,171,"2017-09-28","5","307.5",0,"mid","high","high","larger"
307,175,"2017-09-28","5","307.5",0,"mid","high","high","larger"
307,172,"2017-09-28","5","307.5",0,"mid","high","high","larger"
307,174,"2018-07-06","6","307.6",0,"mid","high","high","larger"
307,173,"2018-07-06","6","307.6",0,"mid","high","high","larger"
307,171,"2018-07-06","6","307.6",0,"mid","high","high","larger"
307,172,"2018-07-06","6","307.6",0,"mid","high","high","larger"
307,170,"2018-07-06","6","307.6",0,"mid","high","high","larger"
307,175,"2018-07-06","6","307.6",0,"mid","high","high","larger"
307,174,"2018-10-16","7","307.7",0,"low","high","high","larger"
307,173,"2018-10-16","7","307.7",0,"low","high","high","larger"
307,171,"2018-10-16","7","307.7",0,"low","high","high","larger"
307,175,"2018-10-16","7","307.7",0,"low","high","high","larger"
307,172,"2018-10-16","7","307.7",0,"low","high","high","larger"
307,170,"2018-10-16","7","307.7",0,"low","high","high","larger"
307,172,"2019-07-30","7","307.7",0,"mid","high","high","larger"
307,170,"2019-07-30","7","307.7",0,"mid","high","high","larger"
307,2085,"2019-07-30","7","307.7",0,"mid","high","high","larger"
307,174,"2019-07-30","7","307.7",0,"mid","high","high","larger"
307,175,"2019-07-30","7","307.7",0,"mid","high","high","larger"
307,171,"2019-09-18","7","307.7",0,"mid","high","high","larger"
307,175,"2019-09-18","7","307.7",0,"mid","high","high","larger"
307,174,"2019-09-18","7","307.7",0,"mid","high","high","larger"
307,172,"2019-09-18","7","307.7",0,"mid","high","high","larger"
307,170,"2019-09-18","7","307.7",0,"mid","high","high","larger"
307,170,"2020-07-20","8","307.8",0,"mid","high","high","larger"
307,171,"2020-07-20","8","307.8",0,"mid","high","high","larger"
307,173,"2020-07-20","8","307.8",0,"mid","high","high","larger"
307,175,"2020-07-20","8","307.8",0,"mid","high","high","larger"
307,170,"2020-09-29","8","307.8",0,"mid","high","high","larger"
307,171,"2020-09-29","8","307.8",0,"mid","high","high","larger"
307,173,"2020-09-29","8","307.8",0,"mid","high","high","larger"
307,175,"2020-09-29","8","307.8",0,"mid","high","high","larger"
308,188,"2013-07-10","1","308.1",0,"mid","moderate","high","large"
308,188,"2013-07-10","1","308.1",0,"mid","moderate","high","large"
308,189,"2013-07-10","1","308.1",0,"mid","moderate","high","large"
308,186,"2013-07-10","1","308.1",0,"mid","moderate","high","large"
308,187,"2013-07-10","1","308.1",0,"mid","moderate","high","large"
308,188,"2014-07-17","2","308.2",0,"mid","moderate","high","large"
308,188,"2014-07-17","2","308.2",0,"mid","moderate","high","large"
308,189,"2014-07-17","2","308.2",0,"mid","moderate","high","large"
308,186,"2014-07-17","2","308.2",0,"mid","moderate","high","large"
308,187,"2014-07-17","2","308.2",0,"mid","moderate","high","large"
308,188,"2014-10-21","3","308.3",0,"low","moderate","high","large"
308,188,"2014-10-21","3","308.3",0,"low","moderate","high","large"
308,189,"2014-10-21","3","308.3",0,"low","moderate","high","large"
308,186,"2014-10-21","3","308.3",0,"low","moderate","high","large"
308,187,"2014-10-21","3","308.3",0,"low","moderate","high","large"
308,188,"2015-07-31","3","308.3",0,"mid","moderate","high","large"
308,188,"2015-07-31","3","308.3",0,"mid","moderate","high","large"
308,189,"2015-07-31","3","308.3",0,"mid","moderate","high","large"
308,186,"2015-07-31","3","308.3",0,"mid","moderate","high","large"
308,187,"2015-07-31","3","308.3",0,"mid","moderate","high","large"
308,188,"2015-10-22","4","308.4",0,"low","moderate","high","large"
308,188,"2015-10-22","4","308.4",0,"low","moderate","high","large"
308,189,"2015-10-22","4","308.4",0,"low","moderate","high","large"
308,186,"2015-10-22","4","308.4",0,"low","moderate","high","large"
308,187,"2015-10-22","4","308.4",0,"low","moderate","high","large"
308,188,"2016-07-28","4","308.4",0,"low","moderate","high","large"
308,188,"2016-07-28","4","308.4",0,"low","moderate","high","large"
308,189,"2016-07-28","4","308.4",0,"low","moderate","high","large"
308,186,"2016-07-28","4","308.4",0,"low","moderate","high","large"
308,187,"2016-07-28","4","308.4",0,"low","moderate","high","large"
308,188,"2016-10-13","5","308.5",0,"low","moderate","high","large"
308,189,"2016-10-13","5","308.5",0,"low","moderate","high","large"
308,187,"2016-10-13","5","308.5",0,"low","moderate","high","large"
308,188,"2016-10-13","5","308.5",0,"low","moderate","high","large"
308,190,"2017-09-26","5","308.5",0,"low","moderate","high","large"
308,189,"2017-09-26","5","308.5",0,"low","moderate","high","large"
308,186,"2017-09-26","5","308.5",0,"low","moderate","high","large"
308,187,"2017-09-26","5","308.5",0,"low","moderate","high","large"
308,188,"2017-09-26","5","308.5",0,"low","moderate","high","large"
308,190,"2018-07-16","6","308.6",0,"low","moderate","high","large"
308,189,"2018-07-16","6","308.6",0,"low","moderate","high","large"
308,186,"2018-07-16","6","308.6",0,"low","moderate","high","large"
308,187,"2018-07-16","6","308.6",0,"low","moderate","high","large"
308,188,"2018-07-16","6","308.6",0,"low","moderate","high","large"
308,188,"2018-10-01","7","308.7",0,"low","moderate","high","large"
308,189,"2018-10-01","7","308.7",0,"low","moderate","high","large"
308,186,"2018-10-01","7","308.7",0,"low","moderate","high","large"
308,187,"2018-10-01","7","308.7",0,"low","moderate","high","large"
308,188,"2018-10-01","7","308.7",0,"low","moderate","high","large"
308,186,"2019-07-15","7","308.7",0,"low","moderate","high","large"
308,189,"2019-07-15","7","308.7",0,"low","moderate","high","large"
308,187,"2019-07-15","7","308.7",0,"low","moderate","high","large"
308,2071,"2019-07-15","7","308.7",0,"low","moderate","high","large"
308,188,"2019-07-15","7","308.7",0,"low","moderate","high","large"
308,2071,"2019-09-19","7","308.7",0,"low","moderate","high","large"
308,188,"2019-09-19","7","308.7",0,"low","moderate","high","large"
308,2071,"2019-09-19","7","308.7",0,"low","moderate","high","large"
308,186,"2019-09-19","7","308.7",0,"low","moderate","high","large"
308,188,"2020-09-03","8","308.8",0,"low","moderate","high","large"
309,586,"2013-07-29","1","309.1",0,"mid","unknown","moderate","larger"
309,588,"2013-07-29","1","309.1",0,"mid","unknown","moderate","larger"
309,582,"2013-07-29","1","309.1",0,"mid","unknown","moderate","larger"
309,584,"2013-07-29","1","309.1",0,"mid","unknown","moderate","larger"
309,587,"2013-07-29","1","309.1",0,"mid","unknown","moderate","larger"
309,586,"2013-09-25","1","309.1",0,"mid","unknown","moderate","larger"
309,588,"2013-11-02","2","309.2",0,"low","unknown","moderate","larger"
309,584,"2013-11-02","2","309.2",0,"low","unknown","moderate","larger"
309,585,"2013-11-02","2","309.2",0,"low","unknown","moderate","larger"
309,580,"2013-11-02","2","309.2",0,"low","unknown","moderate","larger"
309,583,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,582,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,584,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,588,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,580,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,581,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,587,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,586,"2014-07-14","2","309.2",0,"mid","unknown","moderate","larger"
309,581,"2014-09-23","2","309.2",0,"mid","unknown","moderate","larger"
309,584,"2014-09-23","2","309.2",0,"mid","unknown","moderate","larger"
309,586,"2014-09-23","2","309.2",0,"mid","unknown","moderate","larger"
309,588,"2014-09-23","2","309.2",0,"mid","unknown","moderate","larger"
309,583,"2015-07-25","3","309.3",0,"mid","unknown","moderate","larger"
309,584,"2015-07-25","3","309.3",0,"mid","unknown","moderate","larger"
309,580,"2015-07-25","3","309.3",0,"mid","unknown","moderate","larger"
309,581,"2015-07-25","3","309.3",0,"mid","unknown","moderate","larger"
309,587,"2015-07-25","3","309.3",0,"mid","unknown","moderate","larger"
309,587,"2015-09-09","3","309.3",0,"mid","unknown","moderate","larger"
309,580,"2015-09-09","3","309.3",0,"mid","unknown","moderate","larger"
309,583,"2015-09-09","3","309.3",0,"mid","unknown","moderate","larger"
309,581,"2015-09-09","3","309.3",0,"mid","unknown","moderate","larger"
309,584,"2015-09-09","3","309.3",0,"mid","unknown","moderate","larger"
309,581,"2016-08-12","4","309.4",0,"mid","unknown","moderate","larger"
309,587,"2016-08-12","4","309.4",0,"mid","unknown","moderate","larger"
309,584,"2016-08-12","4","309.4",0,"mid","unknown","moderate","larger"
309,588,"2016-08-12","4","309.4",0,"mid","unknown","moderate","larger"
309,580,"2016-08-12","4","309.4",0,"mid","unknown","moderate","larger"
309,584,"2016-09-20","4","309.4",0,"mid","unknown","moderate","larger"
309,583,"2016-09-20","4","309.4",0,"mid","unknown","moderate","larger"
309,581,"2016-09-20","4","309.4",0,"mid","unknown","moderate","larger"
309,587,"2016-09-20","4","309.4",0,"mid","unknown","moderate","larger"
309,586,"2016-09-20","4","309.4",0,"mid","unknown","moderate","larger"
309,581,"2017-07-20","5","309.5",0,"mid","unknown","moderate","larger"
309,1857,"2017-07-20","5","309.5",0,"mid","unknown","moderate","larger"
309,583,"2017-07-20","5","309.5",0,"mid","unknown","moderate","larger"
309,580,"2017-07-20","5","309.5",0,"mid","unknown","moderate","larger"
309,584,"2017-07-20","5","309.5",0,"mid","unknown","moderate","larger"
309,581,"2017-09-21","5","309.5",0,"mid","unknown","moderate","larger"
309,584,"2017-09-21","5","309.5",0,"mid","unknown","moderate","larger"
309,588,"2017-09-21","5","309.5",0,"mid","unknown","moderate","larger"
309,586,"2017-09-21","5","309.5",0,"mid","unknown","moderate","larger"
309,1857,"2017-09-21","5","309.5",0,"mid","unknown","moderate","larger"
309,581,"2018-07-19","6","309.6",0,"mid","unknown","moderate","larger"
309,584,"2018-07-19","6","309.6",0,"mid","unknown","moderate","larger"
309,1857,"2018-07-19","6","309.6",0,"mid","unknown","moderate","larger"
309,580,"2018-07-19","6","309.6",0,"mid","unknown","moderate","larger"
309,588,"2018-07-19","6","309.6",0,"mid","unknown","moderate","larger"
309,581,"2018-09-13","6","309.6",0,"mid","unknown","moderate","larger"
309,584,"2018-09-13","6","309.6",0,"mid","unknown","moderate","larger"
309,1857,"2018-09-13","6","309.6",0,"mid","unknown","moderate","larger"
309,580,"2018-09-13","6","309.6",0,"mid","unknown","moderate","larger"
309,588,"2018-09-13","6","309.6",0,"mid","unknown","moderate","larger"
309,581,"2019-08-01","7","309.7",0,"mid","unknown","moderate","larger"
309,584,"2019-08-01","7","309.7",0,"mid","unknown","moderate","larger"
309,588,"2019-08-01","7","309.7",0,"mid","unknown","moderate","larger"
309,1857,"2019-08-01","7","309.7",0,"mid","unknown","moderate","larger"
309,580,"2019-08-01","7","309.7",0,"mid","unknown","moderate","larger"
309,1857,"2019-09-22","7","309.7",0,"mid","unknown","moderate","larger"
309,580,"2019-09-22","7","309.7",0,"mid","unknown","moderate","larger"
309,581,"2019-09-22","7","309.7",0,"mid","unknown","moderate","larger"
309,584,"2019-09-22","7","309.7",0,"mid","unknown","moderate","larger"
309,588,"2019-09-22","7","309.7",0,"mid","unknown","moderate","larger"
309,580,"2020-07-15","8","309.8",0,"mid","unknown","moderate","larger"
309,581,"2020-07-15","8","309.8",0,"mid","unknown","moderate","larger"
309,1857,"2020-07-15","8","309.8",0,"mid","unknown","moderate","larger"
309,584,"2020-07-15","8","309.8",0,"mid","unknown","moderate","larger"
309,588,"2020-07-15","8","309.8",0,"mid","unknown","moderate","larger"
310,627,"2013-07-30","1","310.1",0,"mid","unknown","high","medium"
310,623,"2013-07-30","1","310.1",0,"mid","unknown","high","medium"
310,628,"2013-07-30","1","310.1",0,"mid","unknown","high","medium"
310,624,"2013-07-30","1","310.1",0,"mid","unknown","high","medium"
310,627,"2013-10-16","2","310.2",0,"low","unknown","high","medium"
310,623,"2013-10-16","2","310.2",0,"low","unknown","high","medium"
310,628,"2013-10-16","2","310.2",0,"low","unknown","high","medium"
310,624,"2014-06-22","2","310.2",0,"mid","unknown","high","medium"
310,622,"2014-06-22","2","310.2",0,"mid","unknown","high","medium"
310,628,"2014-06-22","2","310.2",0,"mid","unknown","high","medium"
310,626,"2014-06-22","2","310.2",0,"mid","unknown","high","medium"
310,625,"2014-06-22","2","310.2",0,"mid","unknown","high","medium"
310,626,"2014-09-23","2","310.2",0,"mid","unknown","high","medium"
310,622,"2014-09-23","2","310.2",0,"mid","unknown","high","medium"
310,625,"2014-09-23","2","310.2",0,"mid","unknown","high","medium"
310,628,"2014-09-23","2","310.2",0,"mid","unknown","high","medium"
310,624,"2015-08-11","3","310.3",0,"mid","unknown","high","medium"
310,628,"2015-08-11","3","310.3",0,"mid","unknown","high","medium"
310,625,"2015-08-11","3","310.3",0,"mid","unknown","high","medium"
310,622,"2015-08-11","3","310.3",0,"mid","unknown","high","medium"
310,626,"2015-08-11","3","310.3",0,"mid","unknown","high","medium"
310,624,"2015-09-04","3","310.3",0,"mid","unknown","high","medium"
310,628,"2015-09-04","3","310.3",0,"mid","unknown","high","medium"
310,625,"2015-09-04","3","310.3",0,"mid","unknown","high","medium"
310,622,"2015-09-04","3","310.3",0,"mid","unknown","high","medium"
310,626,"2015-09-04","3","310.3",0,"mid","unknown","high","medium"
310,622,"2016-07-26","4","310.4",0,"mid","unknown","high","medium"
310,628,"2016-07-26","4","310.4",0,"mid","unknown","high","medium"
310,624,"2016-07-26","4","310.4",0,"mid","unknown","high","medium"
310,625,"2016-09-16","4","310.4",0,"mid","unknown","high","medium"
310,624,"2016-09-16","4","310.4",0,"mid","unknown","high","medium"
310,622,"2016-09-16","4","310.4",0,"mid","unknown","high","medium"
310,626,"2016-09-16","4","310.4",0,"mid","unknown","high","medium"
310,628,"2016-09-16","4","310.4",0,"mid","unknown","high","medium"
310,622,"2017-08-04","5","310.5",0,"mid","unknown","high","medium"
310,624,"2017-08-04","5","310.5",0,"mid","unknown","high","medium"
310,626,"2017-08-04","5","310.5",0,"mid","unknown","high","medium"
310,628,"2017-08-04","5","310.5",0,"mid","unknown","high","medium"
310,625,"2017-08-04","5","310.5",0,"mid","unknown","high","medium"
310,622,"2017-09-12","5","310.5",0,"mid","unknown","high","medium"
310,624,"2017-09-12","5","310.5",0,"mid","unknown","high","medium"
310,626,"2017-09-12","5","310.5",0,"mid","unknown","high","medium"
310,628,"2017-09-12","5","310.5",0,"mid","unknown","high","medium"
310,625,"2017-09-12","5","310.5",0,"mid","unknown","high","medium"
310,622,"2018-08-07","6","310.6",0,"mid","unknown","high","medium"
310,626,"2018-08-07","6","310.6",0,"mid","unknown","high","medium"
310,625,"2018-08-07","6","310.6",0,"mid","unknown","high","medium"
310,628,"2018-08-07","6","310.6",0,"mid","unknown","high","medium"
310,624,"2018-08-07","6","310.6",0,"mid","unknown","high","medium"
310,622,"2019-06-17","7","310.7",0,"mid","unknown","high","medium"
310,622,"2019-06-17","7","310.7",0,"mid","unknown","high","medium"
310,624,"2019-06-17","7","310.7",0,"mid","unknown","high","medium"
310,626,"2019-06-17","7","310.7",0,"mid","unknown","high","medium"
310,625,"2019-06-17","7","310.7",0,"mid","unknown","high","medium"
310,622,"2020-06-30","8","310.8",0,"mid","unknown","high","medium"
310,624,"2020-06-30","8","310.8",0,"mid","unknown","high","medium"
310,625,"2020-06-30","8","310.8",0,"mid","unknown","high","medium"
310,626,"2020-06-30","8","310.8",0,"mid","unknown","high","medium"
310,628,"2020-06-30","8","310.8",0,"mid","unknown","high","medium"
311,816,"2013-07-23","1","311.1",0,"mid","high","high","large"
311,817,"2013-07-23","1","311.1",0,"mid","high","high","large"
311,815,"2013-07-23","1","311.1",0,"mid","high","high","large"
311,823,"2013-07-23","1","311.1",0,"mid","high","high","large"
311,822,"2013-07-23","1","311.1",0,"mid","high","high","large"
311,816,"2013-10-16","2","311.2",0,"low","high","high","large"
311,817,"2013-10-16","2","311.2",0,"low","high","high","large"
311,815,"2013-10-16","2","311.2",0,"low","high","high","large"
311,823,"2013-10-16","2","311.2",0,"low","high","high","large"
311,822,"2013-10-16","2","311.2",0,"low","high","high","large"
311,816,"2014-07-25","2","311.2",0,"mid","high","high","large"
311,817,"2014-07-25","2","311.2",0,"mid","high","high","large"
311,823,"2014-07-25","2","311.2",0,"mid","high","high","large"
311,822,"2014-07-25","2","311.2",0,"mid","high","high","large"
311,815,"2014-07-25","2","311.2",0,"mid","high","high","large"
311,816,"2014-10-01","3","311.3",0,"low","high","high","large"
311,817,"2014-09-30","2","311.2",0,"low","high","high","large"
311,823,"2014-09-30","2","311.2",0,"low","high","high","large"
311,822,"2014-10-01","3","311.3",0,"low","high","high","large"
311,815,"2014-09-30","2","311.2",0,"low","high","high","large"
311,816,"2015-09-19","3","311.3",0,"mid","high","high","large"
311,817,"2015-09-19","3","311.3",0,"mid","high","high","large"
311,823,"2015-09-19","3","311.3",0,"mid","high","high","large"
311,822,"2015-09-19","3","311.3",0,"mid","high","high","large"
311,815,"2015-09-19","3","311.3",0,"mid","high","high","large"
311,815,"2015-10-26","4","311.4",0,"low","high","high","large"
311,820,"2015-10-26","4","311.4",0,"low","high","high","large"
311,823,"2015-10-26","4","311.4",0,"low","high","high","large"
311,815,"2015-10-26","4","311.4",0,"low","high","high","large"
311,817,"2015-10-26","4","311.4",0,"low","high","high","large"
311,823,"2016-07-29","4","311.4",0,"mid","high","high","large"
311,823,"2016-07-29","4","311.4",0,"mid","high","high","large"
311,816,"2016-07-29","4","311.4",0,"mid","high","high","large"
311,819,"2016-07-29","4","311.4",0,"mid","high","high","large"
311,815,"2016-07-29","4","311.4",0,"mid","high","high","large"
311,823,"2016-09-08","4","311.4",0,"low","high","high","large"
311,823,"2016-09-08","4","311.4",0,"low","high","high","large"
311,822,"2016-09-08","4","311.4",0,"low","high","high","large"
311,819,"2016-09-08","4","311.4",0,"low","high","high","large"
311,823,"2016-09-08","4","311.4",0,"low","high","high","large"
311,823,"2017-08-10","5","311.5",0,"mid","high","high","large"
311,822,"2017-08-10","5","311.5",0,"mid","high","high","large"
311,815,"2017-08-10","5","311.5",0,"mid","high","high","large"
311,816,"2017-08-10","5","311.5",0,"mid","high","high","large"
311,819,"2017-08-10","5","311.5",0,"mid","high","high","large"
311,821,"2017-09-21","5","311.5",0,"mid","high","high","large"
311,823,"2017-09-21","5","311.5",0,"mid","high","high","large"
311,1858,"2017-09-21","5","311.5",0,"mid","high","high","large"
311,816,"2017-09-21","5","311.5",0,"mid","high","high","large"
311,821,"2017-09-21","5","311.5",0,"mid","high","high","large"
311,823,"2018-07-03","6","311.6",0,"mid","high","high","large"
311,820,"2018-07-03","6","311.6",0,"mid","high","high","large"
311,815,"2018-07-03","6","311.6",0,"mid","high","high","large"
311,816,"2018-07-03","6","311.6",0,"mid","high","high","large"
311,817,"2018-07-03","6","311.6",0,"mid","high","high","large"
311,819,"2018-08-16","6","311.6",0,"mid","high","high","large"
311,817,"2018-08-16","6","311.6",0,"mid","high","high","large"
311,823,"2018-08-16","6","311.6",0,"mid","high","high","large"
311,815,"2018-08-16","6","311.6",0,"mid","high","high","large"
311,819,"2019-06-19","7","311.7",0,"mid","high","high","large"
311,2029,"2019-06-19","7","311.7",0,"mid","high","high","large"
311,2030,"2019-06-19","7","311.7",0,"mid","high","high","large"
311,816,"2019-06-19","7","311.7",0,"mid","high","high","large"
311,823,"2019-06-19","7","311.7",0,"mid","high","high","large"
311,821,"2019-10-07","8","311.8",0,"low","high","high","large"
311,823,"2019-10-07","8","311.8",0,"low","high","high","large"
311,819,"2019-10-07","8","311.8",0,"low","high","high","large"
311,816,"2019-10-07","8","311.8",0,"low","high","high","large"
311,2029,"2019-10-07","8","311.8",0,"low","high","high","large"
311,2029,"2020-06-10","8","311.8",0,"mid","high","high","large"
311,819,"2020-06-10","8","311.8",0,"mid","high","high","large"
311,816,"2020-06-10","8","311.8",0,"mid","high","high","large"
311,817,"2020-06-10","8","311.8",0,"mid","high","high","large"
311,2029,"2020-09-14","8","311.8",0,"mid","high","high","large"
311,821,"2020-09-14","8","311.8",0,"mid","high","high","large"
311,817,"2020-09-14","8","311.8",0,"mid","high","high","large"
311,823,"2020-09-14","8","311.8",0,"mid","high","high","large"
312,1497,"2013-07-26","1","312.1",0,"mid","high","high","larger"
312,1496,"2013-07-26","1","312.1",0,"mid","high","high","larger"
312,1505,"2013-07-26","1","312.1",0,"mid","high","high","larger"
312,1504,"2013-07-26","1","312.1",0,"mid","high","high","larger"
312,1500,"2013-07-26","1","312.1",0,"mid","high","high","larger"
312,1497,"2013-09-26","1","312.1",0,"mid","high","high","larger"
312,1496,"2013-09-26","1","312.1",0,"mid","high","high","larger"
312,1505,"2013-09-26","1","312.1",0,"mid","high","high","larger"
312,1494,"2013-09-26","1","312.1",0,"mid","high","high","larger"
312,1495,"2013-09-26","1","312.1",0,"mid","high","high","larger"
312,1496,"2014-06-18","2","312.2",0,"mid","high","high","larger"
312,1505,"2014-06-18","2","312.2",0,"mid","high","high","larger"
312,1501,"2014-06-18","2","312.2",0,"mid","high","high","larger"
312,1501,"2014-09-24","2","312.2",0,"low","high","high","larger"
312,1496,"2014-09-24","2","312.2",0,"low","high","high","larger"
312,1505,"2014-09-24","2","312.2",0,"low","high","high","larger"
312,1501,"2014-09-24","2","312.2",0,"low","high","high","larger"
312,1502,"2014-09-24","2","312.2",0,"low","high","high","larger"
312,1503,"2015-07-21","3","312.3",0,"mid","high","high","larger"
312,1498,"2015-07-21","3","312.3",0,"mid","high","high","larger"
312,1494,"2015-07-21","3","312.3",0,"mid","high","high","larger"
312,1496,"2015-07-21","3","312.3",0,"mid","high","high","larger"
312,1501,"2015-07-21","3","312.3",0,"mid","high","high","larger"
312,1503,"2015-09-11","3","312.3",0,"mid","high","high","larger"
312,1499,"2015-09-11","3","312.3",0,"mid","high","high","larger"
312,1494,"2015-09-11","3","312.3",0,"mid","high","high","larger"
312,1496,"2015-09-11","3","312.3",0,"mid","high","high","larger"
312,1501,"2015-09-11","3","312.3",0,"mid","high","high","larger"
312,1503,"2016-08-03","4","312.4",0,"mid","high","high","larger"
312,1496,"2016-08-03","4","312.4",0,"mid","high","high","larger"
312,1494,"2016-08-03","4","312.4",0,"mid","high","high","larger"
312,1499,"2016-08-03","4","312.4",0,"mid","high","high","larger"
312,1501,"2016-08-03","4","312.4",0,"mid","high","high","larger"
312,1496,"2016-10-12","5","312.5",0,"low","high","high","larger"
312,1499,"2016-10-12","5","312.5",0,"low","high","high","larger"
312,1494,"2016-10-12","5","312.5",0,"low","high","high","larger"
312,1501,"2016-10-12","5","312.5",0,"low","high","high","larger"
312,1503,"2016-10-12","5","312.5",0,"low","high","high","larger"
312,1503,"2017-07-24","5","312.5",0,"mid","high","high","larger"
312,1499,"2017-07-24","5","312.5",0,"mid","high","high","larger"
312,1494,"2017-07-24","5","312.5",0,"mid","high","high","larger"
312,1496,"2017-07-24","5","312.5",0,"mid","high","high","larger"
312,1501,"2017-07-24","5","312.5",0,"mid","high","high","larger"
312,1503,"2017-09-11","5","312.5",0,"mid","high","high","larger"
312,1499,"2017-09-11","5","312.5",0,"mid","high","high","larger"
312,1501,"2017-09-11","5","312.5",0,"mid","high","high","larger"
312,1496,"2017-09-11","5","312.5",0,"mid","high","high","larger"
312,1501,"2017-09-11","5","312.5",0,"mid","high","high","larger"
312,1503,"2018-08-03","6","312.6",0,"mid","high","high","larger"
312,1499,"2018-08-03","6","312.6",0,"mid","high","high","larger"
312,1494,"2018-08-03","6","312.6",0,"mid","high","high","larger"
312,1496,"2018-08-03","6","312.6",0,"mid","high","high","larger"
312,1501,"2018-08-03","6","312.6",0,"mid","high","high","larger"
312,1503,"2018-09-25","6","312.6",0,"mid","high","high","larger"
312,1499,"2018-09-25","6","312.6",0,"mid","high","high","larger"
312,1494,"2018-09-25","6","312.6",0,"mid","high","high","larger"
312,1496,"2018-09-25","6","312.6",0,"mid","high","high","larger"
312,1501,"2018-09-25","6","312.6",0,"mid","high","high","larger"
312,1496,"2019-08-14","7","312.7",0,"mid","high","high","larger"
312,1502,"2019-08-14","7","312.7",0,"mid","high","high","larger"
312,1499,"2019-08-14","7","312.7",0,"mid","high","high","larger"
312,1494,"2019-08-14","7","312.7",0,"mid","high","high","larger"
312,1501,"2019-08-14","7","312.7",0,"mid","high","high","larger"
312,1494,"2020-08-07","8","312.8",0,"mid","high","high","larger"
312,1496,"2020-08-07","8","312.8",0,"mid","high","high","larger"
312,1499,"2020-08-07","8","312.8",0,"mid","high","high","larger"
312,1502,"2020-08-07","8","312.8",0,"mid","high","high","larger"
312,1501,"2020-08-07","8","312.8",0,"mid","high","high","larger"
312,1494,"2020-09-16","8","312.8",0,"mid","high","high","larger"
312,1496,"2020-09-16","8","312.8",0,"mid","high","high","larger"
312,1499,"2020-09-16","8","312.8",0,"mid","high","high","larger"
312,1502,"2020-09-16","8","312.8",0,"mid","high","high","larger"
312,1501,"2020-09-16","8","312.8",0,"mid","high","high","larger"
